Region,Resource Name,EndCap,NewCap,Policy,folder,case,iteration,weeks
WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_7,max,MGA_5,january_test
WECC_WYCO,solar,37506.694,36913.594000000005,p2_2045_high_mid_REF_high,MGA_0.05_7,max,MGA_5,january_test
CA_N,NGCCS,5162.994000000001,5162.994000000001,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,ZCF,4637.084999999999,0.061,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,battery,21788.39,21788.39,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,flexible_load,7498.595,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,hydro,7274.007,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,hydrogen_storage,0.003,0.003,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,nuclear,0.0,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,offshore_wind,0.001,0.001,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,onshore_wind,1327.6159999999998,0.016,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,other_renewables,942.3019999999999,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,pumped_hydro,1791.0,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,solar,44551.647,41764.547000000006,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,NGCCS,5343.1230000000005,5343.1230000000005,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,ZCF,6996.452000000001,0.063,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,battery,24920.956000000002,24920.956000000002,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,flexible_load,10523.132,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,hydro,1396.2,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,hydrogen_storage,0.003,0.003,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,nuclear,0.0,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,onshore_wind,11343.953,6608.353000000001,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,other_renewables,804.667,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,pumped_hydro,1665.0,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_S,solar,51402.106999999996,41882.106999999996,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,ZCF,3326.105,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,battery,4597.217000000001,4597.217000000001,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,flexible_load,3946.495,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,hydro,4647.835,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,hydrogen_storage,0.006,0.006,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,nuclear,0.006,0.006,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,onshore_wind,26916.66,23022.76,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,other_renewables,400.29400000000004,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_N,solar,19091.301999999996,17905.602,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,NGCCS,0.076,0.076,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,ZCF,3716.589,0.077,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,battery,7198.778,7198.778,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,flexible_load,7852.401999999999,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,hydro,3960.0,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,hydrogen_storage,0.005,0.005,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,nuclear,4003.0060000000003,0.006999999999999999,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,onshore_wind,39681.94499999999,38446.844999999994,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,other_renewables,18.294,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,pumped_hydro,216.3,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_NMAZ,solar,21468.315000000002,15201.914999999999,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,ZCF,2325.998,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,battery,11632.364,11632.364,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,flexible_load,8967.414,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,hydro,29848.5,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,hydrogen_storage,0.004,0.004,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,nuclear,0.009000000000000001,0.009000000000000001,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,offshore_wind,0.003,0.003,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,onshore_wind,14757.43,9503.43,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,other_renewables,91.85699999999999,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,pumped_hydro,313.998,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_PNW,solar,36153.167,35943.267,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,NGCCS,0.12,0.12,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,ZCF,2566.893,671.8890000000001,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,battery,1575.7979999999998,1575.7979999999998,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,flexible_load,5226.18,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,hydro,961.87,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,hydrogen_storage,0.008,0.008,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,nuclear,0.006,0.006,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,onshore_wind,37715.41599999999,31963.715999999997,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,other_renewables,9.676,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,pumped_hydro,562.5,0.0,p7_2045_high_low_REF_high,Base,max,Base,january_test
WECC_WYCO,solar,7900.561000000001,7307.461,p7_2045_high_low_REF_high,Base,max,Base,january_test
CA_N,NGCCS,2452.097,2452.097,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,ZCF,6228.755,0.159,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,battery,20891.106,20891.106,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,flexible_load,7498.595,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,hydro,7274.007,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,hydrogen_storage,0.006,0.006,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,offshore_wind,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,onshore_wind,1327.6079999999997,0.008,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,other_renewables,942.3019999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,pumped_hydro,1791.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,solar,42567.347,39780.247,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,NGCCS,0.465,0.465,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,ZCF,6201.393000000001,0.057,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,battery,11252.194,11252.194,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,flexible_load,10523.132,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,hydro,1396.2,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,hydrogen_storage,0.008,0.008,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,onshore_wind,11681.645,6946.045000000001,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,other_renewables,804.667,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,pumped_hydro,1665.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_S,solar,23530.126,14010.126,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,ZCF,3326.105,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,battery,1144.917,1144.917,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,flexible_load,3946.495,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,hydro,4647.835,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,hydrogen_storage,0.026000000000000002,0.026000000000000002,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,nuclear,0.012,0.012,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,onshore_wind,26654.049,22760.148999999998,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,other_renewables,400.29400000000004,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_N,solar,7532.219999999998,6346.519999999999,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,NGCCS,5918.786999999999,5918.786999999999,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,ZCF,0.786,0.061,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,battery,46321.57,46321.57,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,flexible_load,7852.401999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,hydro,3960.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,hydrogen_storage,0.035,0.035,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,nuclear,4003.005,0.006,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,onshore_wind,20486.757000000005,19251.657000000007,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,other_renewables,18.294,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,pumped_hydro,216.3,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_NMAZ,solar,86221.408,79955.008,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,ZCF,2325.998,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,battery,24399.988999999998,24399.988999999998,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,flexible_load,8967.414,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,hydro,29848.5,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,hydrogen_storage,0.012,0.012,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,nuclear,0.009000000000000001,0.009000000000000001,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,offshore_wind,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,onshore_wind,5788.519,534.519,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,other_renewables,91.85699999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,pumped_hydro,313.998,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_PNW,solar,70095.451,69885.551,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,NGCCS,1043.95,1043.95,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,ZCF,1895.087,0.083,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,battery,1959.1070000000002,1959.1070000000002,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,flexible_load,5226.18,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,hydro,961.87,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,hydrogen_storage,0.043,0.043,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,nuclear,0.006,0.006,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,onshore_wind,37100.359,31348.659,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,other_renewables,9.676,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,pumped_hydro,562.5,0.0,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
WECC_WYCO,solar,7188.405000000002,6595.305000000001,p7_2045_high_low_REF_high,MGA_0.05_26,max,MGA_1,january_test
CA_N,NGCCS,10541.35,10541.35,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,ZCF,4313.132,0.049,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,battery,6799.1269999999995,6799.1269999999995,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,flexible_load,7498.595,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,hydro,7274.007,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,hydrogen_storage,0.003,0.003,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,offshore_wind,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,onshore_wind,1327.6089999999997,0.009000000000000001,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,other_renewables,942.3019999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,pumped_hydro,1791.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,solar,15638.65,12851.55,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,NGCCS,0.031,0.031,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,ZCF,5649.251,0.033,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,battery,52845.539000000004,52845.539000000004,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,flexible_load,10523.132,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,hydro,1396.2,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,hydrogen_storage,0.006,0.006,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,onshore_wind,4735.625000000001,0.025,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,other_renewables,804.667,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,pumped_hydro,1665.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_S,solar,104106.307,94586.307,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,ZCF,3326.105,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,battery,7977.149,7977.149,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,flexible_load,3946.495,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,hydro,4647.835,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,hydrogen_storage,0.006999999999999999,0.006999999999999999,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,nuclear,0.005,0.005,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,onshore_wind,20006.763000000003,16112.862999999998,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,other_renewables,400.29400000000004,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_N,solar,23712.412,22526.712000000003,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,NGCCS,0.023,0.023,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,ZCF,3716.5539999999996,0.084,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,battery,8332.463,8332.463,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,flexible_load,7852.401999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,hydro,3960.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,hydrogen_storage,0.013999999999999999,0.013999999999999999,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,nuclear,4003.005,0.006,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,onshore_wind,37289.87100000001,36054.77100000001,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,other_renewables,18.294,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,pumped_hydro,216.3,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_NMAZ,solar,23165.960999999996,16899.560999999998,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,ZCF,2325.998,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,battery,5586.840999999999,5586.840999999999,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,flexible_load,8967.414,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,hydro,29848.5,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,hydrogen_storage,0.005,0.005,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,nuclear,0.009000000000000001,0.009000000000000001,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,offshore_wind,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,onshore_wind,20659.954999999998,15405.954999999998,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,other_renewables,91.85699999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,pumped_hydro,313.998,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_PNW,solar,17722.77,17512.870000000003,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,NGCCS,0.019,0.019,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,ZCF,1895.1009999999999,0.097,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,battery,11015.423999999999,11015.423999999999,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,flexible_load,5226.18,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,hydro,961.87,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,hydrogen_storage,0.01,0.01,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,nuclear,0.004,0.004,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,onshore_wind,28072.479000000007,22320.779000000002,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,other_renewables,9.676,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,pumped_hydro,562.5,0.0,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
WECC_WYCO,solar,34249.782999999996,33656.683,p7_2045_high_low_REF_high,MGA_0.05_22,max,MGA_2,january_test
CA_N,NGCCS,0.049,0.049,p7_2045_high_low_REF_high,MGA_0.05_29,max,MGA_3,january_test
