Line,New_Trans_Capacity,Cost_Trans_Capacity,iter,Policy,folder,case,weeks
6,-9.342846999999999e-05,-12.799514,30,p7_2045_high_low_REF_high,MGA_0.05_16,min,january_test
7,739.99994,46869376.0,30,p7_2045_high_low_REF_high,MGA_0.05_16,min,january_test
8,5150.0,210985180.0,30,p7_2045_high_low_REF_high,MGA_0.05_16,min,january_test
9,4150.0,168676750.0,30,p7_2045_high_low_REF_high,MGA_0.05_16,min,january_test
10,664.00006,34073828.0,30,p7_2045_high_low_REF_high,MGA_0.05_16,min,january_test
1,-3.9090573e-05,-3.5609949999999997,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
2,99.99877,9226587.0,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
3,0.00035403605,30.908056,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
4,798.11316,83498600.0,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
5,10463.998,879729200.0,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
6,-7.1272574e-05,-9.7642,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
7,739.9997,46869360.0,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
8,5150.0,210985200.0,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
9,4149.997,168676620.0,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
10,664.00006,34073828.0,31,p7_2045_high_low_REF_high,MGA_0.05_14,min,january_test
1,3674.9990000000003,334777730.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
2,99.99911,9226617.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
3,3674.9995,320834800.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
4,1399.9996,146467970.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
5,1103.5084,92774160.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
6,5.0941097e-05,6.9788284,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
7,740.0,46869380.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
8,5150.0,210985200.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
9,1366.0826,55524428.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
10,663.99994,34073820.0,32,p7_2045_high_low_REF_high,MGA_0.05_17,min,january_test
1,2138.6797,194825170.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
2,99.99974,9226676.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
3,2903.2485,253459410.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
4,1399.9991,146467900.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
5,-1.3337089000000001e-05,-1.1212758,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
6,-1.3580436999999999e-05,-1.8604927,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
7,739.99994,46869376.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
8,5149.9995,210985180.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
9,4150.0,168676750.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
10,664.0,34073824.0,33,p7_2045_high_low_REF_high,MGA_0.05_3,min,january_test
1,-0.00011175553,-10.180482000000001,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
2,99.99962,9226665.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
3,2163.2139,188852900.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
4,1399.9995,146467940.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
5,912.2588,76695420.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
6,-0.00010017919,-13.724348999999998,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
7,740.0,46869380.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
8,5149.9995,210985180.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
9,4150.0,168676750.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
10,664.0002,34073830.0,34,p7_2045_high_low_REF_high,MGA_0.05_9,min,january_test
1,3674.9956,334777400.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
2,99.99786999999999,9226504.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
3,1101.6108,96172824.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
4,1399.9996,146467950.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
5,-2.5774594000000002e-05,-2.1669218999999997,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
6,405.87917999999996,55604636.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
7,740.0,46869380.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
8,5150.0,210985200.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
9,2097.455,85251060.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
10,664.0,34073824.0,35,p7_2045_high_low_REF_high,MGA_0.05_1,min,january_test
1,3674.9915,334777020.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
2,99.99998000000001,9226698.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
3,12.233949,1068048.2,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
4,1241.5503,129890990.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
5,10463.993,879728830.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
6,1850.8062,253556750.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
7,739.99786,46869244.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
8,5150.0,210985200.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
9,4149.9995,168676720.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
10,664.0,34073824.0,36,p7_2045_high_low_REF_high,MGA_0.05_23,min,january_test
1,-2.7591220000000002e-05,-2.5134497000000002,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
2,-0.00017353203999999998,-16.01128,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
3,3674.9956,320834460.0,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
4,742.9799,77730560.0,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
5,-0.0002857281,-24.021732,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
6,8.830663000000001e-05,12.097832,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
7,739.9989999999999,46869320.0,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
8,5150.0,210985200.0,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
9,2182.4,88703650.0,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
10,663.9996,34073804.0,37,p7_2045_high_low_REF_high,MGA_0.05_26,min,january_test
1,-9.702038e-05,-8.838168,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
2,-8.193574e-05,-7.5599647,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
3,3674.9995,320834800.0,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
4,-7.1221984e-05,-7.451244,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
5,-8.949937e-05,-7.5243910000000005,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
6,262.8734,36013132.0,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
7,739.9981700000001,46869264.0,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
8,5150.0,210985200.0,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
9,4150.0,168676750.0,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
10,664.00006,34073828.0,38,p7_2045_high_low_REF_high,MGA_0.05_6,min,january_test
1,3674.9973,334777570.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
2,99.99879,9226588.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
3,3674.9993,320834780.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
4,-3.7224214e-05,-3.894397,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
5,6899.9204,580090100.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
6,-0.00018698409,-25.616447,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
7,740.00006,46869384.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
8,5149.999,210985150.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
9,1607.2548,65326868.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
10,664.00006,34073828.0,39,p7_2045_high_low_REF_high,MGA_0.05_5,min,january_test
1,-0.00013724927,-12.502858999999999,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
2,99.99986,9226687.0,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
3,-4.4136174e-05,-3.8531760000000004,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
4,1399.9995,146467950.0,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
5,5614.2803,472003780.0,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
6,-0.00013396163999999998,-18.352476,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
7,740.00006,46869384.0,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
8,5150.0,210985200.0,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
9,1356.7148,55143670.0,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
10,664.0001,34073830.0,40,p7_2045_high_low_REF_high,MGA_0.05_24,min,january_test
1,3674.9993,334777730.0,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
2,99.99797,9226513.0,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
3,-9.186921e-05,-8.020366000000001,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
4,1399.9999,146467980.0,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
5,2509.07,210942540.0,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
6,0.0013198256,180.81348,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
7,740.00006,46869384.0,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
8,5150.0,210985200.0,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
9,6.584842999999999e-06,0.26764095,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
10,664.00006,34073828.0,41,p7_2045_high_low_REF_high,MGA_0.05_18,min,january_test
1,-0.00021610447,-19.686253,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
2,99.99911999999999,9226619.0,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
3,86.16579399999999,7522446.0,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
4,1399.9846,146466400.0,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
5,-0.00014560168,-12.241024000000001,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
6,0.0035262185,483.0849,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
7,739.99963,46869360.0,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
8,5150.0,210985200.0,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
9,1906.7219,77498710.0,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
10,664.00006,34073828.0,42,p7_2045_high_low_REF_high,MGA_0.05_10,min,january_test
1,-0.00015003601999999999,-13.667682000000001,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
2,99.99996999999999,9226697.0,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
3,1450.9309,126669170.0,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
4,1399.9994,146467940.0,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
5,-5.0976099999999995e-05,-4.2856627,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
6,2.0875630000000003e-05,2.8599195,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
7,740.0,46869380.0,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
8,5150.0,210985200.0,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
9,4149.9995,168676740.0,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
10,664.0001,34073830.0,43,p7_2045_high_low_REF_high,MGA_0.05_27,min,january_test
1,1702.745,155113250.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
2,99.9991,9226617.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
3,-3.4862125e-05,-3.0435333,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
4,461.28665,48259810.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
5,10463.998,879729300.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
6,-9.811383e-05,-13.441398999999999,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
7,740.0,46869380.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
8,5150.0,210985200.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
9,2626.4832,106753410.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
10,664.00006,34073828.0,44,p7_2045_high_low_REF_high,MGA_0.05_20,min,january_test
1,3674.9956,334777400.0,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
2,99.99975,9226677.0,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
3,1376.9218,120208024.0,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
4,-0.00011911636,-12.461953,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
5,1.621049e-05,1.3628483999999998,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
6,-6.344497e-06,-0.86918336,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
7,739.9992,46869330.0,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
8,5150.0,210985200.0,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
9,4150.0,168676750.0,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
10,664.0001,34073828.0,45,p7_2045_high_low_REF_high,MGA_0.05_15,min,january_test
1,-3.9399412e-05,-3.5891287000000003,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
2,99.9999,9226691.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
3,3674.9998,320834800.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
4,1399.9979,146467780.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
5,10463.999,879729300.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
6,0.0017894347,245.14897000000002,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
7,740.0001,46869388.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
8,5149.9995,210985180.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
9,4150.0,168676750.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
10,664.0001,34073828.0,46,p7_2045_high_low_REF_high,MGA_0.05_19,min,january_test
1,448.42105,40849364.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
2,99.99969,9226671.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
3,272.84517999999997,23819930.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
4,1116.7397,116833310.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
5,10463.998,879729300.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
6,-0.000114085,-15.629416,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
7,740.00006,46869384.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
8,5149.9995,210985180.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
9,3221.3184,130930480.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
10,664.0001,34073828.0,47,p7_2045_high_low_REF_high,MGA_0.05_25,min,january_test
1,914.1754,83277730.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
2,99.999664,9226669.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
3,-1.738621e-05,-1.5178508999999998,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
4,1399.9994,146467940.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
5,7428.705,624546100.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
6,-2.8203579999999997e-05,-3.8638341,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
7,740.0,46869380.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
8,5150.0,210985200.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
9,2661.8838,108192270.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
10,664.0,34073824.0,48,p7_2045_high_low_REF_high,MGA_0.05_11,min,january_test
1,3055.9559999999997,278385380.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
2,99.99984,9226685.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
3,85.19224,7437453.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
4,1399.9985,146467860.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
5,1.9297438e-05,1.6223742,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
6,-6.239963e-05,-8.548624,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
7,739.9999,46869372.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
8,5150.0,210985200.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
9,1408.6357,57254000.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
10,664.00006,34073828.0,49,p7_2045_high_low_REF_high,MGA_0.05_8,min,january_test
1,3674.969,334774980.0,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
2,99.9975,9226469.0,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
3,3674.9993,320834780.0,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
4,-0.00012997431999999998,-13.597913,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
5,7.038827e-05,5.917682599999999,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
6,-0.00012458874,-17.068407,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
7,739.9988400000001,46869308.0,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
8,5149.998,210985120.0,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
9,4150.0,168676750.0,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
10,664.0001,34073830.0,50,p7_2045_high_low_REF_high,MGA_0.05_21,min,january_test
1,-7.543800999999999e-05,-6.872101,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
2,99.99987,9226688.0,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
3,2.5556226000000002e-05,2.2311096,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
4,1399.999,146467900.0,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
5,5580.919,469199000.0,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
6,-0.00033159848,-45.428329999999995,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
7,739.99994,46869376.0,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
8,5150.0,210985200.0,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
9,4149.9854,168676160.0,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
10,664.0003,34073840.0,51,p7_2045_high_low_REF_high,MGA_0.05_2,min,january_test
1,3674.986,334776540.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
2,99.99840999999999,9226554.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
3,2082.7905,181831780.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
4,113.97355,11923913.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
5,-6.932305999999999e-05,-5.8281282999999995,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
6,5.949960400000001e-07,0.08151327,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
7,739.99994,46869376.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
8,5149.319,210957300.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
9,2574.4902,104640150.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
10,663.9999,34073816.0,52,p7_2045_high_low_REF_high,MGA_0.05_12,min,january_test
1,95.83752,8730415.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
2,99.99895,9226603.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
3,538.8106,47039244.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
4,286.23126,29945514.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
5,10463.999,879729340.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
6,-0.00018736335999999999,-25.668406,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
7,740.0002,46869388.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
8,5149.998,210985120.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
9,4150.0,168676750.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
10,664.0002,34073830.0,53,p7_2045_high_low_REF_high,MGA_0.05_4,min,january_test
1,1933.4535,176129870.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
2,99.9993,9226635.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
3,3674.9973,320834620.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
4,1399.9977,146467740.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
5,-0.00011275218,-9.479301,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
6,-7.99784e-05,-10.9568815,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
7,739.9999,46869372.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
8,5150.0,210985200.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
9,4150.0,168676750.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
10,664.0001,34073828.0,54,p7_2045_high_low_REF_high,MGA_0.05_7,min,january_test
1,1669.297,152066270.0,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
2,-2.9906878000000003e-05,-2.7594178,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
3,-2.8213040000000002e-05,-2.4630549999999998,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
4,1399.9996,146467970.0,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
5,-2.0142825e-05,-1.6934476000000003,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
6,-5.458452999999999e-06,-0.74779713,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
7,739.99994,46869376.0,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
8,5150.0,210985200.0,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
9,1109.009,45075668.0,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
10,664.0,34073824.0,55,p7_2045_high_low_REF_high,MGA_0.05_13,min,january_test
1,3674.9995,334777760.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
2,100.00001,9226701.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
3,-0.00014505264999999998,-12.663386000000001,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
4,1400.0,146468000.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
5,621.3226,52235830.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
6,1132.1211,155098320.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
7,740.0002,46869390.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
8,5150.0,210985200.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
9,3347.7990000000004,136071300.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
10,664.0002,34073830.0,56,p7_2045_high_low_REF_high,MGA_0.05_22,min,january_test
